Name,County,Population,MedianAge,Household Income,PerCapitaIncome,UnemploymentCount,PovertyCount,PovertyRate,State,abbr,UnemployementRate,MedicialPercent,StudentDebtPercent,AutoDebtPercent,OtherPercent,MedicialAmount,StudentDebtAmount,AutoDebtAmount,OtherAmount,TotalDebt
"Anderson County, Tennessee",Anderson County,75538,43.3,47206,26972,2388,12085,15.99857026,Tennessee,TN,0.031613228,38%,12%,28%,22%,"$70,152.8 ","$22,153.5 ","$51,691.5 ","$40,614.8 ","$116,667 "
"Dyer County, Tennessee",Dyer County,37751,40.5,44386,24695,1278,6674,17.67900188,Tennessee,TN,0.033853408,47%,10%,26%,17%,"$86,767.9 ","$18,461.3 ","$47,999.3 ","$31,384.1 ","$103,180 "
"Fentress County, Tennessee",Fentress County,17940,44.8,32616,18171,515,4059,22.62541806,Tennessee,TN,0.028706799999999998,,,,,,,,,
"Gibson County, Tennessee",Gibson County,49222,40.3,41315,21858,1330,8231,16.72219739,Tennessee,TN,0.027020437999999997,45%,14%,26%,15%,"$83,075.6 ","$25,845.8 ","$47,999.3 ","$27,691.9 ","$77,007 "
"Hamilton County, Tennessee",Hamilton County,354589,39.5,50273,29711,10505,50043,14.11295895,Tennessee,TN,0.029625849,39%,16%,29%,16%,"$71,998.9 ","$29,538.0 ","$53,537.6 ","$29,538.0 ","$101,156 "
"Hardeman County, Tennessee",Hardeman County,25784,40.5,36686,16938,1534,4664,18.0887372,Tennessee,TN,0.05949426,46%,15%,32%,7%,"$84,921.8 ","$27,691.9 ","$59,076.0 ","$12,922.9 ","$99,993 "
"Loudon County, Tennessee",Loudon County,51024,47.1,55431,30177,1430,6923,13.568124800000001,Tennessee,TN,0.028026027000000002,31%,8%,29%,32%,"$57,229.9 ","$14,769.0 ","$53,537.6 ","$59,076.0 ","$167,513 "
"Polk County, Tennessee",Polk County,16722,44.9,42307,24247,443,2802,16.75636886,Tennessee,TN,0.026492046,,,,,,,,,
"Rutherford County, Tennessee",Rutherford County,298456,33.1,62149,27932,8247,34716,11.63186533,Tennessee,TN,0.027632214,38%,20%,33%,9%,"$70,152.8 ","$36,922.5 ","$60,922.1 ","$16,615.1 ","$88,455 "
"Smith County, Tennessee",Smith County,19279,41.2,44275,23015,327,2681,13.90632294,Tennessee,TN,0.016961461,,,,,,,,,
"White County, Tennessee",White County,26394,43.4,37654,19867,1019,4562,17.28423126,Tennessee,TN,0.038607259,,,,,,,,,
"Wilson County, Tennessee",Wilson County,128874,40.2,66123,31155,2986,11712,9.087946366,Tennessee,TN,0.023169917999999998,29%,16%,33%,22%,"$53,537.6 ","$29,538.0 ","$60,922.1 ","$40,614.8 ","$102,613 "
"Sullivan County, Tennessee",Sullivan County,156519,44.7,42251,25946,4869,25508,16.29706298,Tennessee,TN,0.031108043999999998,37%,11%,31%,21%,"$68,306.6 ","$20,307.4 ","$57,229.9 ","$38,768.6 ","$166,764 "
"Unicoi County, Tennessee",Unicoi County,17830,45.9,36576,21374,852,3502,19.641054399999998,Tennessee,TN,0.047784633,,,,,,,,,
"Warren County, Tennessee",Warren County,40210,40.1,36765,21339,1247,8548,21.25839343,Tennessee,TN,0.031012186,42%,9%,28%,21%,"$77,537.3 ","$16,615.1 ","$51,691.5 ","$38,768.6 ","$130,922 "
"Washington County, Tennessee",Washington County,126437,39.8,44180,27334,3280,20127,15.91859978,Tennessee,TN,0.025941772999999998,36%,15%,32%,17%,"$66,460.5 ","$27,691.9 ","$59,076.0 ","$31,384.1 ","$133,333 "
"Weakley County, Tennessee",Weakley County,33776,38.1,36550,19699,1280,6383,18.89803411,Tennessee,TN,0.037896731,35%,13%,28%,24%,"$64,614.4 ","$23,999.6 ","$51,691.5 ","$44,307.0 ","$136,031 "
"Benton County, Tennessee",Benton County,16154,46.5,33702,21282,575,3566,22.07502786,Tennessee,TN,0.035594899,,,,,,,,,
"Bledsoe County, Tennessee",Bledsoe County,14413,44.5,40450,21402,484,2735,18.97592451,Tennessee,TN,0.033580795,,,,,,,,,
"Campbell County, Tennessee",Campbell County,39824,43.5,35377,21282,1306,8071,20.26667336,Tennessee,TN,0.032794295,51%,8%,28%,13%,"$94,152.4 ","$14,769.0 ","$51,691.5 ","$23,999.6 ","$132,725 "
"Cannon County, Tennessee",Cannon County,13839,41.7,47457,24595,427,2317,16.7425392,Tennessee,TN,0.030854831,,,,,,,,,
"Coffee County, Tennessee",Coffee County,54074,40.2,46614,24748,1441,8111,14.99981507,Tennessee,TN,0.026648667,44%,11%,30%,15%,"$81,229.5 ","$20,307.4 ","$55,383.8 ","$27,691.9 ","$115,827 "
"Fayette County, Tennessee",Fayette County,39336,44.8,57919,30471,1498,5602,14.24140736,Tennessee,TN,0.038082164,35%,12%,31%,22%,"$64,614.4 ","$22,153.5 ","$57,229.9 ","$40,614.8 ","$172,917 "
"Hancock County, Tennessee",Hancock County,6605,44.6,29619,19396,252,1652,25.01135503,Tennessee,TN,0.038152913999999996,,,,,,,,,
"Hawkins County, Tennessee",Hawkins County,56402,44.2,38728,22141,1743,10737,19.03655899,Tennessee,TN,0.030903159,42%,8%,32%,18%,"$77,537.3 ","$14,769.0 ","$59,076.0 ","$33,230.3 ","$150,100 "
"Johnson County, Tennessee",Johnson County,17846,45.7,32994,19183,358,4030,22.58209122,Tennessee,TN,0.020060518,,,,,,,,,
"Lincoln County, Tennessee",Lincoln County,33543,43.3,42153,24029,895,5578,16.62940107,Tennessee,TN,0.026682169,35%,10%,31%,24%,"$64,614.4 ","$18,461.3 ","$57,229.9 ","$44,307.0 ","$163,520 "
"Macon County, Tennessee",Macon County,23239,38.6,35533,20666,604,4235,18.22367572,Tennessee,TN,0.025990791,,,,,,,,,
"Moore County, Tennessee",Moore County,6302,45.1,51671,31479,149,480,7.616629641,Tennessee,TN,0.023643288,,,,,,,,,
"Robertson County, Tennessee",Robertson County,68575,38.7,57424,26441,2441,7661,11.17170981,Tennessee,TN,0.035596063,38%,13%,33%,16%,"$70,152.8 ","$23,999.6 ","$60,922.1 ","$29,538.0 ","$133,308 "
"Franklin County, Tennessee",Franklin County,41397,41.5,46882,25637,1297,5918,14.29572191,Tennessee,TN,0.031330773,39%,9%,31%,21%,"$71,998.9 ","$16,615.1 ","$57,229.9 ","$38,768.6 ","$196,433 "
"Blount County, Tennessee",Blount County,127135,43.2,51172,28334,3654,16196,12.73921422,Tennessee,TN,0.028741102,33%,13%,32%,22%,"$60,922.1 ","$23,999.6 ","$59,076.0 ","$40,614.8 ","$121,869 "
"Cheatham County, Tennessee",Cheatham County,39713,40.5,56150,25673,1120,4966,12.50472138,Tennessee,TN,0.028202352000000003,34%,15%,31%,20%,"$62,768.3 ","$27,691.9 ","$57,229.9 ","$36,922.5 ","$96,027 "
"Carter County, Tennessee",Carter County,56500,44.4,34625,21001,1542,13432,23.77345133,Tennessee,TN,0.027292035,42%,11%,29%,18%,"$77,537.3 ","$20,307.4 ","$53,537.6 ","$33,230.3 ","$116,191 "
"Grainger County, Tennessee",Grainger County,22942,44.2,40088,20966,648,4253,18.53805248,Tennessee,TN,0.02824514,,,,,,,,,
"Giles County, Tennessee",Giles County,29024,43.1,43925,22994,778,4498,15.49751929,Tennessee,TN,0.026805402000000002,36%,16%,25%,23%,"$66,460.5 ","$29,538.0 ","$46,153.1 ","$42,460.9 ","$62,131 "
"Lauderdale County, Tennessee",Lauderdale County,26497,38.0,35551,17178,997,5451,20.57214024,Tennessee,TN,0.037626901000000004,46%,15%,30%,9%,"$84,921.8 ","$27,691.9 ","$55,383.8 ","$16,615.1 ","$58,433 "
"Lawrence County, Tennessee",Lawrence County,42591,39.6,41522,19879,1573,7688,18.050761899999998,Tennessee,TN,0.036932685,41%,10%,21%,28%,"$75,691.1 ","$18,461.3 ","$38,768.6 ","$51,691.5 ","$154,790 "
"Madison County, Tennessee",Madison County,97887,37.9,44496,24600,2824,19100,19.51229479,Tennessee,TN,0.028849592,43%,17%,28%,12%,"$79,383.4 ","$31,384.1 ","$51,691.5 ","$22,153.5 ","$106,906 "
"Marion County, Tennessee",Marion County,28355,43.2,45366,23807,765,5045,17.79227649,Tennessee,TN,0.026979369,45%,11%,25%,19%,"$83,075.6 ","$20,307.4 ","$46,153.1 ","$35,076.4 ","$153,045 "
"Overton County, Tennessee",Overton County,21995,42.6,36052,19961,486,4241,19.28165492,Tennessee,TN,0.022095931,,,,,,,,,
"Pickett County, Tennessee",Pickett County,5071,49.8,39313,21300,90,936,18.45789785,Tennessee,TN,0.017747979,,,,,,,,,
"Sumner County, Tennessee",Sumner County,175730,39.6,61584,30669,4105,16911,9.623285722,Tennessee,TN,0.0233597,32%,16%,36%,16%,"$59,076.0 ","$29,538.0 ","$66,460.5 ","$29,538.0 ","$92,181 "
"Wayne County, Tennessee",Wayne County,16713,41.9,34299,18702,530,2882,17.24406151,Tennessee,TN,0.031711841,,,,,,,,,
"Trousdale County, Tennessee",Trousdale County,8773,37.5,41776,22863,344,1152,13.13119799,Tennessee,TN,0.039211216,,,,,,,,,
"Williamson County, Tennessee",Williamson County,212161,39.0,103543,48482,3902,9704,4.573884927,Tennessee,TN,0.018391693,16%,15%,31%,38%,"$29,538.0 ","$27,691.9 ","$57,229.9 ","$70,152.8 ","$121,667 "
"Bedford County, Tennessee",Bedford County,46854,37.2,47117,22953,1271,7828,16.70721817,Tennessee,TN,0.027126819,48%,9%,28%,15%,"$88,614.0 ","$16,615.1 ","$51,691.5 ","$27,691.9 ","$179,433 "
"Clay County, Tennessee",Clay County,7684,47.6,30801,17667,145,2018,26.26236335,Tennessee,TN,0.01887038,,,,,,,,,
"Greene County, Tennessee",Greene County,68520,44.3,38266,21960,2188,11422,16.66958552,Tennessee,TN,0.031932283,39%,10%,30%,21%,"$71,998.9 ","$18,461.3 ","$55,383.8 ","$38,768.6 ","$121,420 "
"Cumberland County, Tennessee",Cumberland County,58178,50.5,40994,23668,1715,9129,15.691498499999998,Tennessee,TN,0.029478497000000003,34%,9%,28%,29%,"$62,768.3 ","$16,615.1 ","$51,691.5 ","$53,537.6 ","$155,400 "
"Shelby County, Tennessee",Shelby County,937847,35.3,48415,28117,40397,191520,20.42124142,Tennessee,TN,0.04307419,45%,20%,26%,9%,"$83,075.6 ","$36,922.5 ","$47,999.3 ","$16,615.1 ","$96,990 "
"Van Buren County, Tennessee",Van Buren County,5675,47.2,43631,20672,304,1083,19.08370044,Tennessee,TN,0.053568282,,,,,,,,,
"Claiborne County, Tennessee",Claiborne County,31566,42.7,35428,20184,1109,6768,21.44079072,Tennessee,TN,0.035132738,40%,12%,28%,20%,"$73,845.0 ","$22,153.5 ","$51,691.5 ","$36,922.5 ","$116,342 "
"Henderson County, Tennessee",Henderson County,27889,41.2,42711,21344,1179,5365,19.23697515,Tennessee,TN,0.042274732,,,,,,,,,
"Hickman County, Tennessee",Hickman County,24502,40.9,39333,20936,641,4523,18.45971757,Tennessee,TN,0.02616113,,,,,,,,,
"Humphreys County, Tennessee",Humphreys County,18281,42.1,40998,23498,493,3299,18.04605875,Tennessee,TN,0.02696789,,,,,,,,,
"Jefferson County, Tennessee",Jefferson County,52887,43.2,45641,23724,1534,7001,13.23765765,Tennessee,TN,0.029005238,38%,10%,32%,20%,"$70,152.8 ","$18,461.3 ","$59,076.0 ","$36,922.5 ","$120,000 "
"Putnam County, Tennessee",Putnam County,75565,36.0,37802,23337,2380,16843,22.2894197,Tennessee,TN,0.031496063,37%,14%,28%,21%,"$68,306.6 ","$25,845.8 ","$51,691.5 ","$38,768.6 ","$113,171 "
"Sequatchie County, Tennessee",Sequatchie County,14654,43.0,51312,22744,500,2073,14.14630818,Tennessee,TN,0.034120377,,,,,,,,,
"Sevier County, Tennessee",Sevier County,95523,42.4,44473,23298,3049,14396,15.07071595,Tennessee,TN,0.031919014,44%,10%,33%,13%,"$81,229.5 ","$18,461.3 ","$60,922.1 ","$23,999.6 ","$117,840 "
"Stewart County, Tennessee",Stewart County,13248,43.6,44090,22680,463,2489,18.78774155,Tennessee,TN,0.034948671,,,,,,,,,
"Hardin County, Texas",Hardin County,55993,39.3,56131,29693,1097,6669,11.91041737,Texas,TX,0.019591735,43%,13%,38%,6%,"$79,383.4 ","$23,999.6 ","$70,152.8 ","$11,076.8 ","$91,615 "
"Haskell County, Texas",Haskell County,5806,43.4,43529,21120,230,958,16.50017224,Texas,TX,0.039614192,,,,,,,,,
"Howard County, Texas",Howard County,36491,36.7,50855,22994,1031,4344,11.90430517,Texas,TX,0.028253542000000003,54%,12%,36%,-2%,"$99,690.8 ","$22,153.5 ","$66,460.5 ","($3,692.3)","$89,533 "
"Leon County, Texas",Leon County,16966,44.7,44875,27096,500,2741,16.15584109,Texas,TX,0.029470706,,,,,,,,,
"Mills County, Texas",Mills County,4887,47.3,46318,24858,61,703,14.38510334,Texas,TX,0.012482095,,,,,,,,,
"Montague County, Texas",Montague County,19406,44.0,46592,26278,558,2948,15.19117799,Texas,TX,0.028753993999999998,,,,,,,,,
"Newton County, Texas",Newton County,14187,43.5,40180,20800,650,2202,15.52125185,Texas,TX,0.045816592999999996,,,,,,,,,
"Panola County, Texas",Panola County,23574,38.7,49704,26205,391,3510,14.88928481,Texas,TX,0.016586069,,,,,,,,,
"Reeves County, Texas",Reeves County,14791,35.4,49390,18992,448,1617,10.93232371,Texas,TX,0.030288689,,,,,,,,,
"Sabine County, Texas",Sabine County,10429,52.1,33561,20876,259,2057,19.72384697,Texas,TX,0.024834596,,,,,,,,,
"Sherman County, Texas",Sherman County,3067,39.8,54961,25358,24,448,14.60710792,Texas,TX,0.007825236,,,,,,,,,
"Swisher County, Texas",Swisher County,7541,35.6,37883,18878,170,1525,20.22278212,Texas,TX,0.022543429,,,,,,,,,
"Hunt County, Texas",Hunt County,90322,37.9,49319,23942,2690,16430,18.19047408,Texas,TX,0.029782334,51%,15%,36%,-2%,"$94,152.4 ","$27,691.9 ","$66,460.5 ","($3,692.3)","$131,487 "
"Camp County, Texas",Camp County,12670,36.8,41811,21069,344,2191,17.29281768,Texas,TX,0.02715075,,,,,,,,,
"Hansford County, Texas",Hansford County,5532,34.9,40678,21989,94,1017,18.38394794,Texas,TX,0.016992046,,,,,,,,,
"Guadalupe County, Texas",Guadalupe County,150889,36.7,66187,29300,3268,15774,10.45404238,Texas,TX,0.021658305,39%,16%,42%,3%,"$71,998.9 ","$29,538.0 ","$77,537.3 ","$5,538.4 ","$96,563 "
"Clay County, Texas",Clay County,10369,46.0,46863,27593,337,1539,14.84231845,Texas,TX,0.032500722999999995,,,,,,,,,
"Hartley County, Texas",Hartley County,5821,39.8,64427,20676,25,347,5.961175056,Texas,TX,0.004294795,,,,,,,,,
"Hill County, Texas",Hill County,35098,42.5,45970,23342,1293,5967,17.00096872,Texas,TX,0.036839706,46%,14%,32%,8%,"$84,921.8 ","$25,845.8 ","$59,076.0 ","$14,769.0 ","$79,386 "
"Limestone County, Texas",Limestone County,23480,39.5,40356,21093,1009,4671,19.89352641,Texas,TX,0.042972743,51%,15%,31%,3%,"$94,152.4 ","$27,691.9 ","$57,229.9 ","$5,538.4 ","$73,120 "
"Nacogdoches County, Texas",Nacogdoches County,65411,30.6,41482,22589,2670,14894,22.76987051,Texas,TX,0.040818823,51%,13%,26%,10%,"$94,152.4 ","$23,999.6 ","$47,999.3 ","$18,461.3 ","$141,962 "
"Parmer County, Texas",Parmer County,9871,34.1,50410,21876,126,1676,16.97902948,Texas,TX,0.012764663999999998,,,,,,,,,
"Parker County, Texas",Parker County,125963,39.6,70608,33367,3417,11339,9.00184975,Texas,TX,0.027127013,38%,12%,38%,12%,"$70,152.8 ","$22,153.5 ","$70,152.8 ","$22,153.5 ","$110,367 "
"Presidio County, Texas",Presidio County,7191,41.4,26486,15329,264,1893,26.32457238,Texas,TX,0.036712557,,,,,,,,,
"Val Verde County, Texas",Val Verde County,48976,31.7,44609,20160,1323,9849,20.10984972,Texas,TX,0.027013231000000002,45%,8%,32%,15%,"$83,075.6 ","$14,769.0 ","$59,076.0 ","$27,691.9 ","$154,400 "
"Culberson County, Texas",Culberson County,2257,41.2,33125,16763,55,660,29.24235711,Texas,TX,0.024368631,,,,,,,,,
"Ector County, Texas",Ector County,155744,30.3,59528,27728,5349,18882,12.12374152,Texas,TX,0.034344822000000004,57%,9%,36%,-2%,"$105,229.1 ","$16,615.1 ","$66,460.5 ","($3,692.3)","$158,956 "
"Garza County, Texas",Garza County,6739,40.1,53832,20635,49,646,9.585991987,Texas,TX,0.007271108,,,,,,,,,
"Glasscock County, Texas",Glasscock County,1420,38.3,64886,32885,0,165,11.61971831,Texas,TX,0.0,,,,,,,,,
"Grimes County, Texas",Grimes County,27358,40.4,49745,23585,607,4444,16.24387748,Texas,TX,0.022187294,,,,,,,,,
"Travis County, Texas",Travis County,1176584,33.6,68350,38820,30087,159948,13.59426951,Texas,TX,0.025571485,37%,17%,30%,16%,"$68,306.6 ","$31,384.1 ","$55,383.8 ","$29,538.0 ","$106,259 "
"Collin County, Texas",Collin County,914075,36.5,90124,41609,21074,62439,6.83083992,Texas,TX,0.023055001000000002,28%,16%,36%,20%,"$51,691.5 ","$29,538.0 ","$66,460.5 ","$36,922.5 ","$118,281 "
"Angelina County, Texas",Angelina County,87700,36.8,46472,21974,2971,16222,18.49714937,Texas,TX,0.033876853,48%,9%,35%,8%,"$88,614.0 ","$16,615.1 ","$64,614.4 ","$14,769.0 ","$131,278 "
"Collingsworth County, Texas",Collingsworth County,3026,39.8,46348,21356,106,445,14.70588235,Texas,TX,0.035029742,,,,,,,,,
"Cottle County, Texas",Cottle County,1498,47.6,33534,20566,78,364,24.29906542,Texas,TX,0.052069425999999995,,,,,,,,,
"Hays County, Texas",Hays County,194843,31.3,62815,29253,5566,28737,14.74879775,Texas,TX,0.02856659,40%,20%,38%,2%,"$73,845.0 ","$36,922.5 ","$70,152.8 ","$3,692.2 ","$76,655 "
"Lamb County, Texas",Lamb County,13368,35.6,43712,21760,210,2686,20.09275883,Texas,TX,0.015709156000000002,,,,,,,,,
"Lipscomb County, Texas",Lipscomb County,3495,35.0,59583,29995,91,361,10.32904149,Texas,TX,0.026037196000000002,,,,,,,,,
"Loving County, Texas",Loving County,74,57.5,80938,35530,0,12,16.21621622,Texas,TX,0.0,,,,,,,,,
"Matagorda County, Texas",Matagorda County,36744,37.2,44896,23294,1093,7464,20.31352057,Texas,TX,0.029746353,47%,10%,29%,14%,"$86,767.9 ","$18,461.3 ","$53,537.6 ","$25,845.8 ","$140,940 "
"Pecos County, Texas",Pecos County,15804,36.2,50543,19088,233,1580,9.997468995,Texas,TX,0.014743103,,,,,,,,,
"Robertson County, Texas",Robertson County,16727,41.4,52189,23337,603,2505,14.97578765,Texas,TX,0.036049501,,,,,,,,,
"Rockwall County, Texas",Rockwall County,90414,37.2,93269,38933,2306,5222,5.775654212999999,Texas,TX,0.0255049,34%,17%,43%,6%,"$62,768.3 ","$31,384.1 ","$79,383.4 ","$11,076.8 ","$108,606 "
"Rusk County, Texas",Rusk County,53026,38.5,49270,23521,1219,7576,14.28733074,Texas,TX,0.022988723,49%,12%,33%,6%,"$90,460.1 ","$22,153.5 ","$60,922.1 ","$11,076.8 ","$83,517 "
"Taylor County, Texas",Taylor County,135371,32.2,49161,25419,2917,20783,15.35262353,Texas,TX,0.02154819,45%,16%,36%,3%,"$83,075.6 ","$29,538.0 ","$66,460.5 ","$5,538.4 ","$101,706 "
"Throckmorton County, Texas",Throckmorton County,1541,48.2,37279,27732,36,259,16.80726801,Texas,TX,0.023361454,,,,,,,,,
"Trinity County, Texas",Trinity County,14481,48.5,37398,20369,562,2643,18.25150197,Texas,TX,0.038809474,,,,,,,,,
"Walker County, Texas",Walker County,70818,35.2,41456,17194,836,12653,17.86692649,Texas,TX,0.011804908000000001,44%,21%,34%,1%,"$81,229.5 ","$38,768.6 ","$62,768.3 ","$1,846.1 ","$79,181 "
"Wood County, Texas",Wood County,43315,48.1,48038,25955,1343,5580,12.88237331,Texas,TX,0.031005425,39%,8%,29%,24%,"$71,998.9 ","$14,769.0 ","$53,537.6 ","$44,307.0 ","$114,025 "
"Bandera County, Texas",Bandera County,21316,52.0,56413,29177,523,3467,16.26477763,Texas,TX,0.02453556,,,,,,,,,
"Aransas County, Texas",Aransas County,24832,49.6,44601,29999,750,4344,17.4935567,Texas,TX,0.030202964,,,,,,,,,
"Childress County, Texas",Childress County,7064,32.8,40432,18694,138,1124,15.91166478,Texas,TX,0.019535674,,,,,,,,,
"Cochran County, Texas",Cochran County,2932,33.5,37500,19195,103,717,24.45429741,Texas,TX,0.035129604,,,,,,,,,
"Coke County, Texas",Coke County,3238,49.1,42500,24623,66,516,15.93576282,Texas,TX,0.020382952,,,,,,,,,
"Comal County, Texas",Comal County,129100,42.2,73655,35841,2354,11827,9.161115414,Texas,TX,0.018233927,30%,16%,38%,16%,"$55,383.8 ","$29,538.0 ","$70,152.8 ","$29,538.0 ","$107,406 "
"Coryell County, Texas",Coryell County,75818,31.2,50865,21171,2568,8174,10.78108101,Texas,TX,0.033870585,44%,18%,42%,-4%,"$81,229.5 ","$33,230.3 ","$77,537.3 ","($7,384.5)","$81,444 "
"Hemphill County, Texas",Hemphill County,4152,35.1,68679,29470,141,363,8.742774566,Texas,TX,0.033959538,,,,,,,,,
"Houston County, Texas",Houston County,22849,44.6,33552,17884,359,4833,21.15191037,Texas,TX,0.015711847,,,,,,,,,
"Moore County, Texas",Moore County,22016,30.5,52469,21372,456,3677,16.70148983,Texas,TX,0.020712209,,,,,,,,,
"Navarro County, Texas",Navarro County,48239,38.9,45103,22152,2116,8913,18.47675118,Texas,TX,0.043864923,51%,16%,29%,4%,"$94,152.4 ","$29,538.0 ","$53,537.6 ","$7,384.5 ","$101,375 "
"Potter County, Texas",Potter County,121230,33.6,41852,21941,2337,24720,20.39099233,Texas,TX,0.019277407,57%,13%,25%,5%,"$105,229.1 ","$23,999.6 ","$46,153.1 ","$9,230.6 ","$98,838 "
"San Augustine County, Texas",San Augustine County,8403,48.9,32394,21066,385,1982,23.58681423,Texas,TX,0.04581697,,,,,,,,,
"Scurry County, Texas",Scurry County,17346,35.6,54565,24140,327,1988,11.46085553,Texas,TX,0.018851608,,,,,,,,,
"Shackelford County, Texas",Shackelford County,3348,42.0,46685,24296,113,586,17.50298686,Texas,TX,0.033751493,,,,,,,,,
"Starr County, Texas",Starr County,63420,28.8,27133,13167,3772,21968,34.63891517,Texas,TX,0.059476506,50%,10%,28%,12%,"$92,306.3 ","$18,461.3 ","$51,691.5 ","$22,153.5 ","$102,930 "
"Stonewall County, Texas",Stonewall County,1084,51.9,46786,28063,11,143,13.19188192,Texas,TX,0.010147601,,,,,,,,,
"Upton County, Texas",Upton County,3575,33.7,52750,25290,16,630,17.62237762,Texas,TX,0.004475524,,,,,,,,,
"Bastrop County, Texas",Bastrop County,80306,38.8,59185,25172,2809,10322,12.85333599,Texas,TX,0.034978706,48%,13%,36%,3%,"$88,614.0 ","$23,999.6 ","$66,460.5 ","$5,538.4 ","$126,508 "
"Brown County, Texas",Brown County,37787,41.0,43062,24040,684,5913,15.64823881,Texas,TX,0.018101463,47%,17%,30%,6%,"$86,767.9 ","$31,384.1 ","$55,383.8 ","$11,076.8 ","$70,947 "
"Hall County, Texas",Hall County,3102,43.2,31324,20022,168,673,21.69568021,Texas,TX,0.054158607000000004,,,,,,,,,
"Bee County, Texas",Bee County,32729,35.2,45415,17504,680,4926,15.05087232,Texas,TX,0.020776681,,,,,,,,,
"Franklin County, Texas",Franklin County,10639,42.9,43967,23642,363,1582,14.86981859,Texas,TX,0.034119748,,,,,,,,,
"Frio County, Texas",Frio County,19110,31.3,37382,16833,544,3227,16.88644689,Texas,TX,0.028466771000000002,,,,,,,,,
